ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
383.0,81191,GABINETE DO DESEMBARGADOR CLÁUDIO ROBERTO SÁ DOS SANTOS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,41,31.97560975609756,4.870528760926708,1,1,0,383.0,-594698.0493447041
384.0,70802,GABINETE DO DESEMBARGADOR FERNANDO ALVARO PINHEIRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,40,18.85,1.7343583132177602,2,1,0,384.0,-586695.9239857637
385.0,30181,GABINETE DO DESEMBARGADOR JOSÉ ROBERTO CAROLINO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,40,22.85,3.393134968102073,2,1,0,385.0,-584432.4133238099
386.0,81708,CENTRO JUDICIÁRIO DE MÉTODOS CONSENSUAIS DE SOLUÇÃO DE DISPUTAS - CEJUSC-JT PALMAS,13206.0,UNITE,3486.0,palmas,TO,1721000.0,Outras Unidades,T,0.0,,,1,41,89.41463414634147,1.4796641594056956,1,1,0,386.0,-572538.3038313278
387.0,30166,GABINETE DO DESEMBARGADOR ÁLVARO ALVES NÔGA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,39,18.846153846153847,2.233186693480812,2,1,0,387.0,-571833.4256749598
388.0,20265,GABINETE TRT9 6,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,39,31.71794871794872,4.790609132469597,1,1,0,388.0,-565816.0309237542
389.0,30163,GABINETE DA DESEMBARGADORA TANIA BIZARRO QUIRINO DE MORAIS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,15.526315789473689,2.411173767752716,2,1,0,389.0,-558362.8236280378
390.0,30179,GABINETE DO DESEMBARGADOR JOSÉ CARLOS FOGAÇA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,22.26315789473684,3.696356275303643,2,1,0,390.0,-555314.4542751685
391.0,30121,GABINETE DA DESEMBARGADORA DÂMIA ÁVOLI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,24.315789473684212,1.7462280572432112,1,1,0,391.0,-555275.5029980314
392.0,30174,GABINETE DO DESEMBARGADOR FERNANDO ANTONIO SAMPAIO DA SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,30.315789473684212,3.0796067463490333,1,1,0,392.0,-552488.8190961713
393.0,30160,GABINETE DA DESEMBARGADORA SONIA MARIA DE OLIVEIRA PRINCE RODRIGUES FRANZINI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,37.60526315789474,2.7888119186325224,2,1,0,393.0,-549829.3211307034
394.0,30173,GABINETE DO DESEMBARGADOR EDUARDO DE AZEVEDO SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,39.473684210526315,2.601605802892076,2,1,0,394.0,-549190.4594546849
395.0,30169,GABINETE DO DESEMBARGADOR BENEDITO VALENTINI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,42.026315789473685,2.92350002597937,1,1,0,395.0,-548098.1396499117
396.0,29997,8ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,8.0,-23.52182,-46.527151,1,82,810.9878048780487,16.910356729403247,1,1,0,396.0,-540815.7254695434
397.0,30128,GABINETE DA DESEMBARGADORA JANE GRANZOTO TORRES DA SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,37,28.0,1.5233559347656709,1,1,0,397.0,-539380.1291382872
398.0,30122,GABINETE DA DESEMBARGADORA DÓRIS RIBEIRO TORRES PRINA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,37,27.81081081081081,2.2880579481522134,1,1,0,398.0,-539167.1893933342
399.0,47031,GABINETE EMÍLIO PAPALÉO ZIN,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,53,454.4905660377359,16.973745138938156,2,1,0,399.0,-538432.4671206478
400.0,30158,GABINETE DA DESEMBARGADORA SONIA APARECIDA GINDRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,37,40.24324324324324,5.366332046332047,2,1,0,400.0,-533428.2279770075
401.0,19432,GAB. DES. MIRNA ULIANO BERTOLDI,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,0.0,-27.5910781,-48.5531733,1,91,2064.692307692308,118.9725836495871,3,3,0,401.0,-532690.2129523226
402.0,30192,GABINETE DO DESEMBARGADOR PAULO JOSE RIBEIRO MOTA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,28.38888888888889,1.5445068889867042,2,1,0,402.0,-524652.4495284818
403.0,30186,GABINETE DO DESEMBARGADOR MARCELO FREIRE GONÇALVES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,26.972222222222207,3.349157718643013,2,1,0,403.0,-524512.7752298056
404.0,30176,GABINETE DO DESEMBARGADOR FRANCISCO FERREIRA JORGE NETO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,34.25,2.038673969545441,1,1,0,404.0,-522364.54937948065
405.0,30127,GABINETE DA DESEMBARGADORA IVETE RIBEIRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,35.138888888888886,2.3750838540544428,1,1,0,405.0,-521923.4418210574
406.0,19218,2ª VARA DO TRABALHO DE FORMIGA,13199.0,GRA1T,1796.0,formiga,MG,3126109.0,Varas Trabalhistas,T,2.0,-20.4731065,-45.4296171,0,95,918.0,20.299534480451385,1,1,0,406.0,-521686.5449644594
407.0,19967,Candeias  - 02a Vara,13201.0,GRA1T,1001.0,candeias,BA,2906501.0,Varas Trabalhistas,T,,-12.6456606,-38.5361172,0,97,939.2371134020618,10.69260389988118,1,1,0,407.0,-521389.8745892703
408.0,30203,GABINETE DO DESEMBARGADOR VALDIR FLORINDO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,36.05555555555557,3.38857033094462,1,1,0,408.0,-521228.5866893769
409.0,30023,20ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,20.0,-23.651746,-46.726139,1,78,804.8461538461537,17.35402335517129,1,1,0,409.0,-518874.8844680867
410.0,30014,11ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,11.0,-23.651746,-46.726139,1,72,762.1388888888887,9.19013248749658,1,1,0,410.0,-515582.33434032236
411.0,81192,GABINETE DA DESEMBARGADORA IVETE BERNARDES VIEIRA DE SOUZA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,35,15.342857142857143,1.1668732912040745,2,1,0,411.0,-514774.7675309622
412.0,79192,GABINETE DO DESEMBARGADOR CELSO RICARDO PEEL FURTADO DE OLIVEIRA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,35,14.971428571428573,1.7299788097057005,2,1,0,412.0,-514707.6805994866
413.0,30123,GABINETE DA DESEMBARGADORA ELZA EIKO MIZUNO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,52.5,6.075672275727099,1,1,0,413.0,-514341.22998925525
414.0,33881,GAB DES. FLAVIO ERNESTO RODRIGUES SILVA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,72,1778.625,277.93808656309363,3,3,0,414.0,-512952.41298543196
415.0,30142,GABINETE DA DESEMBARGADORA MARIA JOSÉ BIGHETTI ORDOÑO REBELLO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,35,22.34285714285714,1.2256516290726818,1,1,0,415.0,-512304.19511270814
416.0,19452,GAB. DES. VIVIANE COLUCCI - VAGO,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,0.0,-27.591652,-48.5491477,1,105,2136.9142857142856,144.7754517209473,3,3,0,416.0,-511738.6188546753
417.0,19449,GAB. DES. ROBERTO BASILONE LEITE,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,85,2014.0823529411764,155.6681371775656,3,3,0,417.0,-509385.5278632782
418.0,33895,GAB DES. MARCELO AUGUSTO SOUTO DE OLIVEIRA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,55,1764.4545454545455,78.57339323308476,3,3,0,418.0,-509248.9801398209
419.0,30196,GABINETE DO DESEMBARGADOR ROBERTO BARROS DA SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,35,31.8,1.6675833954081902,1,1,0,419.0,-508839.5189944908
420.0,18595,SECRETARIA JUDICIÁRIA,13216.0,GRA1T,291.0,aracaju,SE,2800308.0,Varas Trabalhistas,T,,-10.913031,-37.096198,1,42,258.1666666666667,22.733150183150183,0,1,0,420.0,-506702.3418853943
421.0,30200,GABINETE DO DESEMBARGADOR SÉRGIO PINTO MARTINS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,35,40.68571428571428,3.0110463579335645,1,1,0,421.0,-505259.3069576068
422.0,70704,GABINETE DO DESEMBARGADOR WOLNEY CORDEIRO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,43,306.13953488372096,10.152116704533084,1,1,0,422.0,-503550.15360500163
423.0,33869,GAB DES. ANTONIO CARLOS DE AZEVEDO RODRIGUES,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,76,1787.907894736842,320.640014542636,3,3,0,423.0,-501949.3039979481
424.0,30151,GABINETE DA DESEMBARGADORA ROSA MARIA ZUCCARO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,17.352941176470587,1.7101338612368024,2,1,0,424.0,-499196.42884442967
425.0,30009,6ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,6.0,-23.651746,-46.726139,1,63,682.6031746031746,13.013464364429412,1,1,0,425.0,-498823.05775102857
426.0,81329,POSTO AVANÇADO DE PAU DOS FERROS,13217.0,UNITE,3201.0,natal,RN,2408102.0,Outras Unidades,T,0.0,-6.112331,-38.2052039,1,36,100.0,2.7718050527836042,1,1,0,426.0,-498430.6221895149
427.0,70801,GABINETE DA DESEMBARGADORA SONIA APARECIDA COSTA MASCARO NASCIMENTO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,22.352941176470583,6.408613445378151,1,1,0,427.0,-495898.94578582165
428.0,30178,GABINETE DO DESEMBARGADOR JONAS SANTANA DE BRITO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,29.294117647058826,1.5293823876299746,1,1,0,428.0,-495197.884345456
429.0,30115,GABINETE DA DESEMBARGADORA ANA CRISTINA LOBO PETINATI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,29.588235294117645,1.7503728387293682,2,1,0,429.0,-495022.74759208225
430.0,30116,GABINETE DA DESEMBARGADORA ANA MARIA MORAES BARBOSA MACEDO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,30.52941176470589,2.966398977320257,1,1,0,430.0,-494289.2987049613
431.0,30162,GABINETE DA DESEMBARGADORA SUSETE MENDES BARBOSA DE AZEVEDO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,37.970588235294116,2.2322302708003416,1,1,0,431.0,-492008.91606517805
432.0,30141,GABINETE DA DESEMBARGADORA MARIA ISABEL CUEVA MORAES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,38.5,5.501203211614529,2,1,0,432.0,-490717.46526530123
433.0,80050,POSTO AVANÇADO DE CORRENTE,13218.0,UNITE,1400.0,corrente,PI,2202901.0,Outras Unidades,T,0.0,-10.435573,-45.177598,0,45,1612.2444444444445,68.50913797162424,1,3,0,433.0,-489655.5349820562
434.0,81494,GAB. DES. CLAUDIA MARIA SAMY PEREIRA DA SILVA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,-22.9088492,-43.175185,1,64,1868.890625,136.07724722372382,3,3,0,434.0,-488962.6376086917
435.0,80145,GAB. DES. QUÉZIA DE ARAÚJO DUARTE NIEVES GONZALEZ,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,0.0,-27.5910781,-48.5531733,1,101,2148.1485148514853,137.3787687939391,3,3,0,435.0,-488362.4069402991
436.0,30195,GABINETE DO DESEMBARGADOR RICARDO VERTA LUDUVICE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,14.181818181818182,1.1795506995867375,2,1,0,436.0,-485733.32380075316
437.0,33891,GAB DES. LEONARDO DA SILVEIRA PACHECO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,61,1842.0983606557377,132.2127443234163,3,3,0,437.0,-484736.39198997186
438.0,20557,Vara do Trabalho de Redenção,13204.0,GRA1T,4063.0,redencao,PA,1506138.0,Varas Trabalhistas,T,,-8.0303194444444,-50.027525,0,849,840.5359246171968,21.914588521216455,1,1,1,438.0,-482364.33668731747
439.0,30153,GABINETE DA DESEMBARGADORA SANDRA CURI DE ALMEIDA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,23.87878787878788,2.9840803505437647,1,1,0,439.0,-481937.8290159373
440.0,30119,GABINETE DA DESEMBARGADORA CÂNDIDA ALVES LEÃO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,25.15151515151515,3.686862674362674,2,1,0,440.0,-481285.91084907704
441.0,30134,GABINETE DA DESEMBARGADORA LYCANTHIA CAROLINA RAMAGE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,26.0,4.1694083694083695,2,1,0,441.0,-480846.670769712
442.0,33878,GAB DES. ENOQUE RIBEIRO DOS SANTOS,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,65,1907.5692307692307,122.23081485128654,3,3,0,442.0,-480464.0161134118
443.0,30201,GABINETE DO DESEMBARGADOR SÉRGIO ROBERTO RODRIGUES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,27.696969696969692,4.447940947940948,1,1,0,443.0,-480194.75501879625
444.0,72980,GAB DES. MONICA BATISTA VIEIRA PUGLIA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,69,1865.855072463768,208.12046079118664,3,3,0,444.0,-479558.80756032147
445.0,30177,GABINETE DO DESEMBARGADOR JOMAR LUZ DE VASSIMON FREITAS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,33.24242424242424,2.671320785871181,1,1,0,445.0,-478951.03967227926
446.0,30120,GABINETE DA DESEMBARGADORA CÍNTIA TÁFFARI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,38.36363636363637,3.0922362149634868,1,1,0,446.0,-477122.13758067886
447.0,30168,GABINETE DO DESEMBARGADOR ARMANDO AUGUSTO PINHEIRO PIRES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,38.15151515151515,3.908869930184483,2,1,0,447.0,-476922.64845465583
448.0,30167,GABINETE DO DESEMBARGADOR ANTERO ARANTES MARTINS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,40.63636363636363,1.8106712143075776,1,1,0,448.0,-476795.0540308953
449.0,33870,GAB DES. ANTONIO CESAR COUTINHO DAIHA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,67,1863.8358208955224,194.1916252577412,3,3,0,449.0,-476339.5967138075
450.0,30161,GABINETE DA DESEMBARGADORA SONIA MARIA FORSTER DO AMARAL,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,50.18181818181818,3.097810278747459,1,1,0,450.0,-473220.29813963006
451.0,20272,GABINETE TRT9 13,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,33,49.0,10.252669552669555,1,1,0,451.0,-471249.1945792358
452.0,30125,GABINETE DA DESEMBARGADORA IARA RAMIRES DA SILVA DE CASTRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,33,54.21212121212121,5.971003659640024,1,1,0,452.0,-470942.1443239355
453.0,30205,GABINETE DO DESEMBARGADOR WILSON FERNANDES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,60.06060606060606,3.3878492882290203,1,1,0,453.0,-469864.58526650124
454.0,33890,GAB DES. JOSE NASCIMENTO ARAUJO NETTO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,62,1885.0,129.7910768859352,3,3,0,454.0,-467587.66829284903
455.0,33904,GAB DES. RILDO ALBUQUERQUE MOUSINHO DE BRITO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,67,1851.6119402985073,220.846436077953,3,3,0,455.0,-466670.87346426566
456.0,30126,GABINETE DA DESEMBARGADORA IVANI CONTINI BRAMANTE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,28.5,2.0439744192211298,1,1,0,456.0,-466153.2048918326
457.0,79482,EDUARDO HENRIQUE RAYMUNDO VON ADAMOVICH,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,,,1,79,1969.4177215189875,209.7510575810153,3,3,0,457.0,-465978.2893659685
458.0,30154,GABINETE DA DESEMBARGADORA SILVANA ABRAMO MARGHERITO ARIANO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,31.21875,3.4071056547619047,2,1,0,458.0,-464847.00289645954
459.0,30070,3ª VARA DO TRABALHO DE MAUÁ,13198.0,GRA1T,2990.0,maua,SP,3529401.0,Varas Trabalhistas,T,3.0,-23.66884,-46.45489,0,69,801.768115942029,12.193168887546273,1,1,0,459.0,-464680.0467220125
460.0,30165,GABINETE DO DESEMBARGADOR ADALBERTO MARTINS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,35.0625,2.2816301432431945,2,1,0,460.0,-463977.15506014554
461.0,30144,GABINETE DA DESEMBARGADORA MARTA CASADEI MOMEZZO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,35.5625,3.7296402701830327,1,1,0,461.0,-463353.7918195248
462.0,30215,GABINETE DA DESEMBARGADORA MARIA CRISTINA XAVIER RAMOS DI LASCIO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,32,41.46875,3.6823869273088015,1,1,0,462.0,-461478.91288924456
463.0,76596,GAB DES. MARCOS PINTO DA CRUZ,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,55,1829.5636363636365,101.35814610360084,3,3,0,463.0,-460907.36606103694
464.0,29310,"GAB, DO JUIZ CONVOCADO CÉSAR SILVEIRA",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,0.0,-16.699153364937,-49.27290682597,1,367,93.38964577656677,13.61779191837731,2,1,1,464.0,-460509.20270998846
465.0,80059,CENTRO JUDICIÁRIO DE MÉTODOS CONSENSUAIS DE SOLUÇÃO DE DISPUTAS - GUARULHOS,13198.0,UNITE,2012.0,guarulhos,SP,3518800.0,Outras Unidades,T,0.0,-23.465289,-46.532099,0,50,549.56,17.959178952852664,1,1,0,465.0,-459923.0660909584
466.0,30133,GABINETE DA DESEMBARGADORA LIZETE BELIDO BARRETO ROCHA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,48.46875,3.641015543816408,2,1,0,466.0,-459252.1517319621
467.0,29290,GOIÂNIA  - 17A VARA,13214.0,GRA1T,1903.0,goiania,GO,5208707.0,Varas Trabalhistas,T,,-16.699153364937,-49.27290682597,1,422,288.77251184834125,10.580048561448912,1,1,1,467.0,-455744.7415118946
468.0,81547,GABINETE DO DESEMBARGADOR PAULO KIM BARBOSA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,32,57.28125,5.9314462082142985,1,1,0,468.0,-455699.2139193548
469.0,30170,GABINETE DO DESEMBARGADOR CARLOS ROBERTO HUSEK,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,15.35483870967742,2.740322580645161,1,1,0,469.0,-455442.47788035
470.0,30130,GABINETE DA DESEMBARGADORA KYONG MI LEE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,19.451612903225808,3.283572783952291,1,1,0,470.0,-454004.0703173247
471.0,20791,GAB. DESEMBARGADOR FRANCISCO DAS CHAGAS LIMA FILHO,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,,-20.44,-54.56,1,338,-13.568047337278106,-1.072798995875919,1,1,1,471.0,-452495.3454182625
472.0,30132,GABINETE DA DESEMBARGADORA LILIAN GONÇALVES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,26.87096774193548,3.9634129311548665,1,1,0,472.0,-451493.3198716919
473.0,81548,GABINETE DA DESEMBARGADORA SONIA MARIA LACERDA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,31,31.80645161290323,2.115563215621889,2,1,0,473.0,-450536.1532835072
474.0,30156,GABINETE DA DESEMBARGADORA SILVIA TEREZINHA DE ALMEIDA PRADO ANDREONI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,31,28.677419354838708,5.473502304147465,2,1,0,474.0,-450465.1921660642
475.0,30045,2ª VARA DO TRABALHO DE FRANCO DA ROCHA,13198.0,GRA1T,1832.0,franco da rocha,SP,3516408.0,Varas Trabalhistas,T,2.0,-23.328991,-46.723898,0,34,163.2058823529412,2.2319859219883846,1,1,0,475.0,-449428.9991437741
476.0,79266,GABINETE DA DESEMBARGADORA SUELI TOMÉ DA PONTE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,31,35.80645161290323,3.607476034558758,2,1,0,476.0,-448833.66030963673
477.0,30182,GABINETE DO DESEMBARGADOR JOSÉ RUFFOLO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,40.74193548387097,3.967569706279383,1,1,0,477.0,-447192.03127140336
